ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
984,-182,113,-54,191,-62,1,-6,-1
956,-161,-83,-163,-726,-133,1,-6,0
973,-197,-57,-422,-583,129,1,-6,0
889,-221,-171,-524,-1491,-360,1,-6,0
1049,-134,-518,-651,-1552,-220,0,-6,0
955,-147,-997,-119,-316,-284,0,-5,0
957,41,-247,244,499,106,0,-6,0
969,-36,-271,191,-459,-173,0,-6,0
969,-30,-417,-82,-620,65,0,-5,0
879,-30,-536,-215,-447,126,0,-5,0
851,-129,-527,-249,-133,167,0,-5,0
1039,0,-417,158,-1076,-906,0,-5,0
850,54,-645,394,-1519,-646,0,-5,1
802,-13,-686,-81,-514,-554,0,-5,1
367,-137,-523,3851,-4441,2342,0,-4,1
377,-278,-501,1283,-3567,-1327,1,-3,1
144,-156,-990,-519,367,191,1,-3,2
158,-337,-926,-367,-816,250,1,-3,2
136,-351,-1144,440,-284,434,1,-3,2
-74,-361,-659,1214,-678,-445,1,-3,2
138,-408,-637,-760,-258,-420,1,-3,2
529,50,-1102,-419,-1901,1101,1,-2,2
-130,-328,-851,518,-427,380,1,-2,2
-224,-404,-918,16,-795,190,1,-2,2
-149,-415,-834,680,162,-228,1,-2,1
-133,-399,-800,255,-235,-126,2,-2,1
-283,-411,-802,-149,-1260,212,2,-2,1
-373,-483,-783,139,-1007,252,1,-1,1
-432,-452,-772,-141,-1142,76,1,-1,1
-503,-449,-781,-111,-1066,22,1,-1,1
-605,-442,-803,-67,-531,32,1,-1,1
-604,-463,-727,-69,-22,23,1,-1,1
-608,-430,-703,-148,223,0,1,-1,1
-536,-411,-747,-263,349,56,1,-1,1
-544,-445,-810,-135,441,18,1,-1,1
-436,-379,-748,-146,488,-7,1,-1,1
-423,-381,-790,-38,165,17,1,-1,1
-430,-385,-838,-20,142,-58,1,-1,1
-427,-363,-809,-71,173,-58,1,-1,1
-401,-353,-812,-35,54,-21,1,-1,1
-423,-369,-820,17,25,-18,1,-1,1
-419,-374,-828,-25,27,25,1,-1,1
-412,-375,-848,-35,11,29,1,-1,1
-422,-367,-843,-53,67,25,1,-1,1
-408,-350,-845,-79,88,32,1,-1,1
-397,-366,-862,-82,189,43,1,-1,1
-377,-333,-852,-101,168,39,1,-1,1
-363,-348,-859,-141,135,46,1,-1,1
-350,-331,-865,-114,116,43,1,-1,1
-345,-334,-880,-81,25,39,1,-1,2
-336,-321,-861,-13,-2,7,1,-1,1
-341,-326,-877,12,-44,11,1,-1,2
-340,-326,-873,25,-47,0,1,-1,2
-350,-329,-880,37,-38,-9,1,-1,1
-364,-336,-893,20,-58,-9,1,-1,2
-362,-330,-867,11,-18,-2,1,-1,2
-357,-330,-868,15,-39,3,1,-1,2
-360,-335,-864,24,-56,14,1,-1,2
-358,-334,-874,14,-69,9,1,-1,1
-362,-344,-865,25,-27,19,1,-1,1
-354,-330,-870,4,-9,-4,1,-1,2
-366,-341,-877,14,-30,9,1,-1,2
