#Format version: 1.0

Ê®Ò»ÔÂ 10. 2023
FW Datalog BLE
Time,Time,Pressure,Temperature,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,, Acc,Events,Sensor Fusion Quaternions,,,,Compass,Activity,,Carry,Position,Gesture,,
[h:m],[s.ms],[hPa],[C],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],State,Description,q[0],q[1],q[2],q[3],[deg.],State,Description,State,Description,State,Description,
103928,,,,,,,,,,,,,,,,,,, 312.9,
109424,,,,,,,,,,,,,,,,,,, 294.2,
109432,,,,932,-473,-357,-1556,406,-2857,-274,-388,35,
109480,,,,511,-427,-230,-1999,805,-2856,-386,-301,-40,
109528,,,,,,,,,,,,,,,,,,, 306.6,
109536,,,,59,-226,-129,-1985,534,-2248,-440,-202,-123,
109584,,,,-68,-114,138,-1016,-288,-2113,-467,-116,-178,
109624,,,,,,,,,,,,,,,,,,, 325.6,
109632,,,,-381,110,157,-533,-268,-361,-472,-71,-207,
109680,,,,-38,134,259,569,-491,-322,-467,-65,-193,
109728,,,,,,,,,,,,,,,,,,, 321.1,
109736,,,,-46,77,31,1924,-783,1164,-490,-95,-130,
109784,,,,422,-37,-152,1780,-262,2193,-482,-173,-57,
109824,,,,,,,,,,,,,,,,,,, 331.7,
109832,,,,856,-140,7,568,366,2972,-409,-280,-33,
109880,,,,1422,-60,-326,945,917,2973,-317,-373,-28,
109928,,,,,,,,,,,,,,,,,,, 302.6,
109936,,,,2169,-81,-239,986,-275,3180,-173,-440,-33,
109984,,,,1926,143,-493,7,660,1584,-79,-451,-48,
110024,,,,,,,,,,,,,,,,,,, 301.6,
110032,,,,2492,236,-316,888,-683,1496,15,-467,-51,
110080,,,,1709,166,-604,758,-602,-253,21,-463,-31,
110128,,,,,,,,,,,,,,,,,,, 294.9,
110136,,,,1704,94,-522,99,-879,-676,-4,-466,5,
110184,,,,1869,-46,-514,212,-760,-1103,-51,-466,47,
110224,,,,,,,,,,,,,,,,,,, 290.4,
110232,,,,1739,-245,-624,11,-541,-1341,-118,-446,89,
110280,,,,1523,-408,-636,-548,-522,-1571,-191,-419,101,
110328,,,,,,,,,,,,,,,,,,, 288.7,
110336,,,,999,-362,-322,-1378,-371,-1764,-275,-380,102,
110384,,,,636,-283,-243,-1407,-230,-1502,-352,-325,75,
110424,,,,,,,,,,,,,,,,,,, 295.5,
110432,,,,70,-172,49,-1588,562,-1374,-397,-280,11,
110480,,,,38,34,-106,-1189,590,-907,-433,-236,-40,
110528,,,,,,,,,,,,,,,,,,, 305.3,
110536,,,,-187,117,42,-868,737,-470,-443,-212,-96,
110584,,,,52,273,-54,-142,-71,-41,-445,-203,-112,
110624,,,,,,,,,,,,,,,,,,, 309.8,
110632,,,,54,224,122,84,-52,381,-443,-208,-114,
110680,,,,-24,175,92,380,-431,413,-430,-235,-88,
110728,,,,,,,,,,,,,,,,,,, 307.5,
110736,,,,72,0,125,260,-204,317,-422,-247,-99,
110784,,,,843,248,23,-205,693,562,-407,-272,-84,
110824,,,,,,,,,,,,,,,,,,, 307.2,
110832,,,,964,300,120,525,1,1062,-389,-286,-85,
110880,,,,1774,323,-355,1442,492,2888,-299,-374,-61,
110928,,,,,,,,,,,,,,,,,,, 299.4,
110936,,,,2719,427,-377,540,269,2692,-185,-434,-78,
110984,,,,2276,450,-488,1430,-856,856,-120,-461,-40,
111024,,,,,,,,,,,,,,,,,,, 291.1,
111032,,,,1736,269,-630,55,-620,-529,-130,-452,5,
111080,,,,1971,137,-441,-163,-516,-658,-161,-448,24,
111128,,,,,,,,,,,,,,,,,,, 290.0,
111136,,,,1939,-52,-596,-213,-525,-1070,-209,-418,45,
111184,,,,1551,-118,-506,-772,-815,-1458,-274,-389,62,
111224,,,,,,,,,,,,,,,,,,, 291.3,
111232,,,,799,-200,-222,-1382,-814,-1820,-341,-340,63,
111280,,,,111,-177,84,-2097,292,-1828,-404,-268,-9,
111328,,,,,,,,,,,,,,,,,,, 301.4,
111336,,,,-276,-54,125,-1218,359,-1234,-445,-215,-66,
111384,,,,-212,97,6,-1150,798,-434,-458,-187,-115,
111424,,,,,,,,,,,,,,,,,,, 313.3,
111432,,,,-101,193,97,-225,355,-51,-454,-178,-142,
111480,,,,-75,114,19,353,-230,309,-455,-176,-133,
111528,,,,,,,,,,,,,,,,,,, 311.9,
111536,,,,-204,-61,79,541,-145,876,-448,-211,-117,
111584,,,,84,-346,-30,1442,-415,2221,-406,-266,-81,
111624,,,,,,,,,,,,,,,,,,, 303.1,
111632,,,,1207,-391,-23,1159,352,3332,-304,-370,-52,
111680,,,,1862,-503,-317,2088,-369,3805,-140,-451,-9,
111728,,,,,,,,,,,,,,,,,,, 296.6,
111736,,,,2228,-557,-327,581,1671,2613,-6,-460,-70,
111784,,,,2389,-415,-156,1250,-577,1742,65,-470,-66,
111824,,,,,,,,,,,,,,,,,,, 290.4,
111832,,,,2035,-336,-448,605,-496,11,86,-463,-48,
111880,,,,1544,-297,-232,-174,-394,-734,62,-461,-27,
111920,,,,,,,,,,,,,,,,,,,,   4,Jogging,
111928,,,,,,,,,,,,,,,,,,, 289.3,
111936,,,,1881,-335,-338,-146,-627,-1109,24,-464,-15,
111984,,,,1781,-421,-441,-130,-882,-1302,-49,-469,33,
112024,,,,,,,,,,,,,,,,,,, 287.8,
112032,,,,1757,-488,-599,-457,-979,-1680,-115,-448,68,
112048,,,,,,,,,,,,,,,,,,,,,,,,    3,Wake Up,
112056,,,,,,,,,,,,,,,,,,,,,,,,    0,No Gesture,
112080,,,,1172,-412,-458,-1546,-695,-1885,-208,-415,101,
112128,,,,,,,,,,,,,,,,,,, 291.5,
112136,,,,615,-396,-165,-1692,-173,-2298,-313,-356,81,
112184,,,,-132,-249,34,-1998,714,-1769,-389,-296,11,
112224,,,,,,,,,,,,,,,,,,, 302.7,
112232,,,,-146,-118,-4,-1822,1236,-1203,-419,-239,-76,
112280,,,,-290,21,-41,-1615,1066,-128,-413,-209,-168,
112328,,,,,,,,,,,,,,,,,,, 319.2,
112336,,,,-155,94,97,-123,141,6,-406,-206,-202,
112384,,,,-217,17,60,526,-721,730,-400,-226,-190,
112424,,,,,,,,,,,,,,,,,,, 315.6,
112432,,,,-156,-179,67,974,-314,878,-392,-253,-154,
112480,,,,86,-512,79,937,35,1857,-374,-289,-120,
112528,,,,,,,,,,,,,,,,,,, 305.5,
112536,,,,1947,-428,-92,1533,-554,3482,-283,-382,-102,
112584,,,,2089,-577,-242,585,548,3707,-115,-455,-94,
112624,,,,,,,,,,,,,,,,,,, 298.9,
112632,,,,2674,-440,-122,1271,-733,2569,29,-469,-88,
112680,,,,2316,-372,-485,742,-550,1218,104,-458,-66,
112728,,,,,,,,,,,,,,,,,,, 289.6,
112736,,,,1886,-294,-541,-133,-251,-317,108,-458,-57,
112784,,,,1784,-305,-232,-396,-465,-969,71,-464,-37,
112824,,,,,,,,,,,,,,,,,,, 290.2,
112832,,,,1917,-429,-381,-207,-887,-1409,6,-479,-3,
112880,,,,1748,-505,-468,-509,-744,-1759,-69,-458,47,
112928,,,,,,,,,,,,,,,,,,, 289.7,
112936,,,,1268,-517,-503,-1220,-291,-2065,-166,-437,56,
112984,,,,864,-456,-326,-2437,504,-2359,-277,-397,11,
113024,,,,,,,,,,,,,,,,,,, 301.2,
113032,,,,329,-316,-110,-2571,787,-2002,-350,-328,-78,
113080,,,,-183,-78,-12,-1873,1033,-1261,-368,-266,-160,
113128,,,,,,,,,,,,,,,,,,, 321.9,
113136,,,,-200,60,72,-1215,851,-889,-371,-223,-225,
113184,,,,-450,87,55,-98,300,-194,-376,-191,-253,
113224,,,,,,,,,,,,,,,,,,, 328.5,
113232,,,,-47,167,-27,501,-77,124,-386,-193,-240,
113280,,,,-91,-14,-13,1089,-761,761,-389,-230,-189,
113328,,,,,,,,,,,,,,,,,,, 317.1,
113336,,,,175,-206,-38,898,-102,1806,-377,-268,-169,
113384,,,,973,-260,99,850,-380,3054,-298,-355,-141,
113424,,,,,,,,,,,,,,,,,,, 308.2,
113432,,,,1403,-753,81,1823,-1011,4115,-158,-437,-76,
113480,,,,2442,-869,-194,1637,267,3775,26,-467,-81,
113528,,,,,,,,,,,,,,,,,,, 297.0,
113536,,,,2601,-805,-308,1652,-697,2021,126,-451,-85,
113584,,,,2049,-502,-484,266,-498,-83,153,-446,-63,
113624,,,,,,,,,,,,,,,,,,, 290.0,
113632,,,,1599,-451,-285,-232,-454,-882,120,-467,-25,
113680,,,,1793,-472,-372,-259,-758,-1215,59,-469,3,
113728,,,,,,,,,,,,,,,,,,, 290.8,
113736,,,,1543,-504,-396,-593,-709,-1696,-15,-463,38,
113760,,,,,,,,,,,,,,,,,,,,,,,,    3,Wake Up,
113768,,,,,,,,,,,,,,,,,,,,,,,,    0,No Gesture,
113784,,,,1365,-461,-465,-1008,-422,-1970,-106,-446,60,
113824,,,,,,,,,,,,,,,,,,, 293.4,
113832,,,,931,-385,-391,-1333,-569,-1894,-217,-415,63,
113880,,,,661,-272,-243,-1687,197,-1940,-296,-376,23,
113928,,,,,,,,,,,,,,,,,,, 301.0,
113936,,,,71,-181,-86,-1510,338,-1522,-355,-319,-16,
113984,,,,-39,-40,18,-1493,964,-1348,-400,-260,-87,
114024,,,,,,,,,,,,,,,,,,, 312.3,
114032,,,,-96,73,-7,-891,520,-889,-410,-223,-145,
114080,,,,-70,223,-2,-386,133,-653,-434,-202,-151,
114128,,,,,,,,,,,,,,,,,,, 316.6,
114136,,,,-168,101,77,1050,-1557,-105,-445,-208,-115,
114184,,,,44,-101,-35,848,42,1397,-428,-242,-63,
114224,,,,,,,,,,,,,,,,,,, 307.8,
114232,,,,531,-329,-35,955,163,2758,-359,-325,-36,
114280,,,,1413,-397,-227,2346,-703,3752,-238,-424,2,
114328,,,,,,,,,,,,,,,,,,, 302.4,
114336,,,,1737,-551,-384,709,1452,3428,-55,-466,-25,
114376,,,,,,,,,,,,,,,,,,,,,,,,    1,Pick Up,
114384,,,,2284,-692,-426,1163,358,2278,68,-470,-49,
114384,,,,,,,,,,,,,,,,,,,,,,,,    0,No Gesture,
114424,,,,,,,,,,,,,,,,,,, 295.5,
114432,,,,2405,-471,-581,814,-312,1089,141,-452,-69,
114480,,,,1905,-414,-742,576,-539,-318,128,-455,-49,
114528,,,,,,,,,,,,,,,,,,, 287.5,
114536,,,,1708,-449,-433,-580,-474,-879,86,-458,-19,
114584,,,,1866,-542,-329,-390,-716,-1432,15,-470,18,
114624,,,,,,,,,,,,,,,,,,, 290.4,
114632,,,,1755,-579,-453,-678,-760,-1769,-73,-457,56,
114680,,,,1227,-457,-270,-1575,-166,-2481,-181,-430,54,
114728,,,,,,,,,,,,,,,,,,, 296.6,
114736,,,,987,-263,-239,-1906,69,-2800,-305,-379,8,
114784,,,,188,-212,-61,-1775,-339,-2529,-380,-311,-12,
114824,,,,,,,,,,,,,,,,,,, 306.9,
114832,,,,-178,-11,-37,-1605,687,-1510,-439,-232,-66,
114880,,,,-99,-22,-152,-977,652,-956,-452,-178,-132,
114928,,,,,,,,,,,,,,,,,,, 319.6,
114936,,,,-169,82,-64,-424,186,-161,-443,-157,-160,
114984,,,,-256,26,94,41,-479,-128,-451,-155,-166,
115024,,,,,,,,,,,,,,,,,,, 321.3,
115032,,,,-272,-70,136,527,12,1123,-451,-169,-154,
115080,,,,178,-276,94,292,763,2241,-409,-232,-162,
115128,,,,,,,,,,,,,,,,,,, 317.8,
115136,,,,1692,-523,388,-884,2739,4035,-301,-307,-228,
115184,,,,1586,-389,737,-1765,2085,2996,-155,-338,-318,
115224,,,,,,,,,,,,,,,,,,, 322.2,
115232,,,,1839,-687,1206,-1628,1670,2615,5,-287,-396,
115264,,,,,,,,,,,,,,,,,,,,,,,,    3,Wake Up,
115272,,,,,,,,,,,,,,,,,,,,,,,,    0,No Gesture,
115280,,,,1913,-175,1488,-2064,1520,1162,137,-215,-426,
115328,,,,,,,,,,,,,,,,,,, 326.6,
115336,,,,1488,-111,1449,107,346,311,171,-187,-424,
115384,,,,1063,-169,1268,1022,-143,-385,141,-175,-435,
115424,,,,,,,,,,,,,,,,,,, 322.7,
115432,,,,1287,-180,1343,961,462,-830,95,-169,-453,
115480,,,,1425,-261,1361,1375,38,-895,9,-167,-454,
115528,,,,,,,,,,,,,,,,,,, 319.9,
115536,,,,1292,-354,1300,1330,627,-1374,-81,-158,-454,
115584,,,,1193,-280,1066,585,876,-1608,-155,-94,-462,
115624,,,,,,,,,,,,,,,,,,, 326.2,
115632,,,,566,-342,432,563,863,-1750,-199,-31,-448,
115680,,,,181,-222,160,455,312,-1428,-242,-1,-432,
115728,,,,,,,,,,,,,,,,,,,  74.7,
115736,,,,-36,-144,-29,457,761,-1397,-256,61,-423,
115784,,,,-215,-94,-161,912,-410,-1073,-290,83,-396,
115824,,,,,,,,,,,,,,,,,,,  85.5,
115832,,,,-170,19,-34,-648,431,-177,-301,92,-397,
115880,,,,-247,-41,-32,847,-624,-326,-310,98,-387,
115928,,,,,,,,,,,,,,,,,,,  88.6,
115936,,,,-292,-147,-219,41,-1024,1031,-328,64,-390,
115984,,,,164,-373,-72,-767,-1472,2276,-287,-29,-400,
116024,,,,,,,,,,,,,,,,,,,  75.3,
116032,,,,891,-491,452,-2256,-858,2718,-167,-131,-426,
116080,,,,1755,-715,927,-980,-1661,2761,-40,-199,-433,
116128,,,,,,,,,,,,,,,,,,, 328.5,
116136,,,,1366,-587,1155,-961,196,1442,57,-236,-421,
116184,,,,1608,-601,706,118,-1688,1779,122,-248,-409,
116224,,,,,,,,,,,,,,,,,,, 319.9,
116232,,,,1903,-237,937,284,-761,763,144,-268,-405,
116280,,,,1859,-17,966,322,-1522,-79,141,-307,-382,
116328,,,,,,,,,,,,,,,,,,, 312.8,
116336,,,,1582,45,677,592,-3573,-257,122,-388,-286,
116384,,,,1770,-190,366,1078,-3562,-1012,80,-457,-145,
116424,,,,,,,,,,,,,,,,,,, 302.0,
116432,,,,1903,-182,-15,1520,-3200,-1291,-1,-484,5,
116480,,,,1382,-475,-573,-528,-2163,-1321,-70,-463,117,
116528,,,,,,,,,,,,,,,,,,, 295.7,
116536,,,,1022,-613,-718,-848,-1701,-1172,-128,-406,186,
116584,,,,611,-497,-747,-1631,-1791,-962,-200,-356,237,
116624,,,,,,,,,,,,,,,,,,, 299.3,
116632,,,,138,-318,-491,-1855,-1685,-737,-271,-293,262,
116680,,,,-116,-83,-285,-1530,-224,-565,-338,-257,229,
116728,,,,,,,,,,,,,,,,,,,  19.9,
116736,,,,49,-134,37,-1385,-1208,-728,-364,-215,210,
116784,,,,-132,110,313,-755,-2191,116,-400,-175,213,
116824,,,,,,,,,,,,,,,,,,,  27.4,
116832,,,,-170,146,548,540,-680,352,-389,-167,259,
116880,,,,10,-93,182,1119,1594,97,-368,-190,262,
116912,,,,,,,,,,,,,,,,,,,,,,,,    3,Wake Up,
116928,,,,,,,,,,,,,,,,,,,  25.8,
116928,,,,,,,,,,,,,,,,,,,,,,,,    0,No Gesture,
116936,,,,268,-352,-290,1954,2925,787,-304,-272,253,
116984,,,,1096,-564,-639,1692,4074,1681,-217,-380,154,
117024,,,,,,,,,,,,,,,,,,, 304.1,
117032,,,,1930,-336,-525,371,4194,1605,-127,-451,-6,
117080,,,,1734,-388,45,41,2305,1873,-39,-457,-136,
117128,,,,,,,,,,,,,,,,,,, 305.7,
117136,,,,2071,-176,187,-378,1483,1020,35,-434,-208,
117184,,,,1639,-2,477,-532,1471,623,86,-403,-265,
117224,,,,,,,,,,,,,,,,,,, 308.4,
117232,,,,1742,177,595,288,227,121,72,-385,-291,
117280,,,,1763,149,613,318,221,-637,42,-374,-298,
117328,,,,,,,,,,,,,,,,,,, 306.6,
117336,,,,1802,22,685,483,486,-1446,-21,-373,-303,
117384,,,,1679,-107,575,744,-74,-1647,-112,-356,-291,
117424,,,,,,,,,,,,,,,,,,, 306.5,
117432,,,,1764,-200,561,213,887,-2155,-200,-317,-307,
117480,,,,1113,-273,275,178,555,-2286,-280,-254,-312,
117528,,,,,,,,,,,,,,,,,,, 313.9,
117536,,,,618,-255,217,326,116,-2172,-346,-176,-294,
117584,,,,202,-97,15,-639,972,-1824,-382,-104,-309,
117624,,,,,,,,,,,,,,,,,,, 327.5,
117632,,,,35,-108,7,-58,-218,-1477,-392,-40,-315,
117680,,,,-116,-10,-63,-286,14,-840,-395,-20,-315,
117728,,,,,,,,,,,,,,,,,,, 338.4,
117736,,,,-168,-60,-45,-461,-95,-212,-391,4,-325,
