ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-546,-110,-631,140,-3289,1255,1,0,1
-960,-36,-390,106,-4536,1635,0,0,0
-1253,76,-108,-25,-5107,2114,0,0,-1
-1140,265,298,-4,-4830,2443,0,0,-3
-711,373,458,148,-3399,1760,-1,0,-3
-448,475,653,65,-1284,525,-1,-1,-4
-471,548,756,-67,-639,128,-1,-2,-4
-426,495,716,-52,218,-156,-1,-1,-4
-560,497,709,-135,1008,-641,-1,-1,-4
-827,421,535,-219,2399,-1120,-1,-1,-4
-998,307,422,-485,4118,-1661,0,0,-3
-1151,191,208,-242,5635,-2237,0,0,-1
-780,-5,-433,305,5753,-2024,0,0,0
-473,-205,-782,313,4452,-1423,1,0,1
-79,-231,-925,101,2228,-682,1,-1,2
-83,-252,-1003,-53,14,149,1,-1,2
-113,-181,-852,-162,-524,151,1,-1,2
-235,-176,-842,-11,-1887,592,1,-1,2
-441,-161,-686,-50,-3236,952,1,0,1
-888,-79,-420,-259,-5238,1584,0,0,0
-1146,57,-79,-399,-5457,1672,0,1,-1
-1060,176,373,-187,-5010,1670,0,0,-3
-671,249,618,-260,-4370,1448,0,-1,-4
-391,304,824,-142,-2462,652,0,-2,-4
-288,372,945,-240,-1308,145,0,-2,-4
-213,350,1001,6,-1014,127,0,-3,-4
-82,320,912,49,214,-35,0,-3,-4
-180,332,861,9,1076,-281,0,-2,-4
-402,270,756,-88,3002,-940,0,-2,-4
-988,209,639,-467,4725,-1457,0,0,-4
-1174,67,351,-399,6004,-1620,0,0,-2
-1041,-33,-192,-43,6680,-1855,0,0,0
-567,-160,-662,182,5555,-1482,1,0,1
-172,-211,-889,70,2236,-447,1,-1,2
-54,-247,-980,120,300,105,1,-1,2
-219,-222,-782,-121,-1143,289,1,-1,2
-358,-215,-788,57,-2506,674,1,0,1
-757,-192,-611,19,-3696,1161,1,0,1
-1019,-141,-358,-163,-4963,1574,0,0,0
-1174,72,126,-88,-5521,1475,0,0,-2
-1034,189,557,109,-7039,2269,0,0,-3
-265,296,665,94,-3936,1216,0,-2,-4
-297,348,900,0,168,-84,0,-2,-4
-135,315,906,-52,697,-233,0,-2,-4
-407,264,869,-200,1585,-557,0,-2,-4
-722,225,769,-230,3250,-967,0,-1,-4
-994,137,514,-369,3757,-911,0,0,-3
-1076,60,271,-261,5151,-1272,0,0,-2
-1057,-46,-131,-173,5020,-1342,0,0,0
-812,-111,-546,12,4242,-1091,1,0,0
-487,-180,-816,92,3051,-674,1,0,1
-250,-224,-915,141,2020,-316,1,0,2
-184,-234,-904,63,121,216,1,-1,2
-261,-218,-871,1,-837,422,1,-1,2
-350,-211,-819,84,-1601,704,1,0,2
-552,-137,-676,-88,-3020,1072,1,0,1
-947,-75,-533,-121,-3861,1498,0,0,0
-929,30,-265,-98,-3248,1413,0,1,0
-1134,220,198,-169,-5492,1964,0,0,-2
-921,355,532,-242,-6425,2691,0,0,-4
-145,343,716,-108,-1940,728,0,-2,-4
-439,468,933,-222,-93,-237,0,-2,-4
-268,394,834,-37,-60,13,0,-2,-4
-377,392,832,-185,767,-347,0,-2,-4
-583,341,771,-221,2208,-883,0,-1,-4
-969,241,581,-451,4152,-1460,0,0,-3
-1101,151,385,-463,4830,-1498,0,0,-2
-961,38,-54,-225,4772,-1388,0,0,-1
-836,-57,-474,-153,3212,-1065,0,0,0
-756,-165,-699,-107,2536,-851,1,0,1
-608,-179,-817,-63,2006,-599,1,0,1
-438,-172,-823,-81,1538,-434,1,0,2
-325,-174,-860,-43,347,-69,1,0,2
-358,-174,-831,-25,-683,232,1,0,2
-446,-175,-794,95,-1597,609,1,0,1
-609,-148,-607,42,-3747,1290,1,0,1
-1024,-67,-288,-168,-5516,1598,0,0,0
-1094,93,165,-141,-4963,1455,0,0,-2
-905,241,573,-198,-5264,1489,0,0,-3
-498,265,830,-109,-3665,1011,0,-1,-4
-375,296,899,-98,-1985,366,0,-2,-4
-239,293,920,74,-165,-37,0,-2,-4
-337,309,924,-5,861,-328,0,-2,-4
-470,258,861,23,2443,-724,0,-2,-4
-784,231,678,-79,4246,-1324,0,0,-4
-1094,133,410,-79,5119,-1408,0,0,-3
-1083,33,-36,3,5798,-1537,0,1,-1
-775,-111,-524,226,5672,-1374,1,0,0
-254,-190,-821,232,4032,-1013,1,0,2
-108,-266,-1006,53,837,-44,1,-1,2
-106,-238,-937,38,144,67,1,-1,2
-182,-173,-839,-163,-1113,378,1,-1,2
-341,-189,-818,-9,-2308,808,1,0,1
-703,-171,-679,-66,-3458,1059,1,0,1
-957,-91,-410,13,-3941,1180,1,0,0
-1056,44,-86,44,-4571,1390,0,1,-1
-1005,180,331,-109,-5573,1843,0,0,-3
-686,326,705,38,-5684,1804,0,-1,-4
-204,299,785,-71,-2571,975,0,-2,-4
-102,376,950,-186,-1129,371,0,-3,-4
-105,279,917,-129,-156,148,0,-3,-4
-153,271,850,-136,1296,-310,0,-3,-4
-546,250,790,9,3547,-942,0,-2,-4
-943,289,897,397,4972,-1705,0,0,-4
-1224,129,360,18,5839,-1771,0,0,-2
-1168,7,-37,225,6451,-1937,0,1,0
-521,-132,-661,602,5882,-1762,1,0,1
-102,-248,-811,406,2734,-761,1,-1,2
-88,-325,-944,216,1176,-189,2,-1,2
-11,-298,-853,-14,-2,74,2,-1,2
-139,-284,-879,-158,-1957,886,1,-1,2
-427,-232,-828,-343,-3325,1350,1,0,1
-775,-137,-583,-592,-5030,1869,1,0,0
-1148,70,-163,-848,-4890,1620,0,1,-1
-1096,139,196,-462,-4691,1568,0,0,-2
-884,349,751,-366,-5208,1899,0,0,-3
-632,297,836,-221,-5882,1774,0,-2,-4
146,272,793,91,-2626,739,0,-4,-4
101,425,882,197,-182,-178,0,-4,-4
191,389,885,14,119,-183,0,-4,-4
58,384,872,-42,588,-282,0,-4,-4
-87,361,894,5,1690,-490,0,-3,-4
-394,351,885,6,3763,-1246,0,-2,-4
-851,282,650,-312,4888,-1365,0,0,-4
-986,238,315,-139,5141,-1560,0,0,-3
-1048,16,-174,93,4854,-1795,0,1,-1
-948,-70,-506,142,4263,-1788,1,0,0
-656,-206,-716,277,3511,-1342,1,0,1
-388,-296,-852,319,2800,-1073,1,0,1
-158,-294,-878,86,1362,-653,2,-1,2
-33,-311,-893,24,172,-182,2,-1,2
-277,-275,-805,-91,-2201,712,2,-1,2
-688,-209,-649,-366,-4407,1584,1,0,1
-1072,-183,-501,-144,-4821,1619,1,0,0
-1041,7,-9,-165,-4112,1654,0,0,-1
-1163,109,293,-735,-5595,2123,0,0,-2
-852,208,702,-429,-5197,1869,0,0,-4
-359,268,655,-162,-4624,1649,0,-2,-4
-85,257,850,-6,-277,49,0,-3,-4
-119,274,868,153,1115,-193,0,-3,-4
-250,281,790,136,2230,-481,0,-2,-4
-725,252,798,68,4284,-1568,0,-1,-4
-1139,121,400,-101,5058,-1682,0,0,-3
-1209,8,16,88,5880,-1831,0,0,-1
-930,-86,-372,331,5663,-1722,1,0,0
-545,-233,-746,461,5159,-1385,1,0,1
-89,-293,-821,417,3784,-822,2,-1,2
302,-358,-937,119,1019,54,2,-2,2
194,-331,-908,-125,303,99,2,-2,2
207,-315,-842,-177,280,103,2,-2,2
208,-280,-798,-212,-528,361,2,-2,2
121,-263,-773,-215,-3085,1170,2,-1,2
-628,-120,-618,-407,-6032,1858,1,0,1
-1220,-141,-528,-633,-5512,2622,0,0,0
-1011,289,124,-1073,-4627,2528,0,0,-1
-998,416,344,-695,-5224,2745,0,0,-3
-351,438,654,-1190,-4230,1870,0,-1,-4
-284,429,879,-445,-945,145,0,-2,-4
-142,391,852,-269,-588,229,0,-2,-4
-255,404,926,-238,426,-242,0,-2,-4
-310,375,889,-39,734,-223,0,-2,-4
-424,379,838,-17,1673,-620,0,-1,-4
-775,364,655,-107,2534,-787,0,-1,-4
-1010,202,559,-128,4702,-1416,0,0,-3
-1091,104,171,94,6160,-2019,0,0,-1
-966,-71,-355,215,5047,-1354,1,0,0
-645,-232,-771,287,5103,-1363,1,0,1
-122,-161,-865,22,3446,-898,2,-1,2
-157,-227,-938,-224,210,184,1,-1,2
-43,-193,-939,-53,252,30,1,-1,2
-118,-188,-951,-90,-775,313,1,-1,2
-162,-125,-860,-41,-1839,551,1,-1,2
-616,-129,-688,205,-3951,1116,1,0,1
-910,-143,-489,270,-4785,1554,1,0,0
-1255,60,-120,-111,-5811,1962,0,1,-1
-1027,140,351,32,-4780,2084,0,0,-3
-819,335,557,-128,-4860,2062,0,0,-4
-253,368,751,-112,-2541,1051,0,-2,-4
-199,467,855,-182,-567,127,0,-2,-4
-157,385,792,-42,1039,-415,0,-2,-4
-441,366,844,-219,1701,-849,0,-1,-4
-895,275,653,-270,3024,-1120,0,-1,-4
-977,189,489,-456,4004,-1090,0,0,-3
-1105,100,160,-365,4197,-1089,0,0,-2
-937,30,-180,28,6140,-1444,0,0,0
-635,-97,-670,313,5383,-1330,1,0,1
-328,-183,-873,146,3109,-677,1,-1,2
-140,-202,-990,121,1231,-170,1,-1,2
-131,-157,-916,0,-497,162,2,-1,2
-259,-102,-736,130,-2002,679,1,-1,2
-955,-103,-511,228,-5965,1983,1,0,1
-1184,-94,-388,86,-4689,1801,0,1,0
-1082,146,71,-219,-4298,1547,0,0,-2
-1030,293,612,-331,-5044,1900,0,0,-3
-629,365,623,-233,-5554,2350,0,-1,-4
-130,322,873,-108,-920,105,0,-2,-4
-242,376,836,-151,-585,0,0,-2,-4
-255,355,833,-105,754,-439,0,-2,-4
-352,313,786,-142,1104,-365,0,-2,-4
-657,271,767,-199,2850,-925,0,-1,-4
-1011,193,565,-304,4776,-1379,0,0,-3
-1086,98,172,-168,5166,-1517,0,0,-2
-990,22,-220,60,5263,-1466,1,0,0
-669,-93,-611,212,4998,-1257,1,0,1
-460,-204,-829,204,4011,-907,1,0,2
-66,-196,-910,177,1913,-124,2,-1,2
0,-260,-1018,112,267,291,2,-2,2
-25,-243,-914,-112,-593,222,2,-1,2
-209,-201,-840,-103,-2307,629,2,-1,2
-577,-218,-784,-34,-3452,879,1,0,1
-885,-140,-577,-149,-4416,1234,1,0,0
-1097,-27,-203,-177,-4789,1478,0,0,0
-1094,132,166,-204,-5309,1702,0,0,-2
-823,188,604,60,-4868,1624,0,0,-3
-562,301,730,5,-4435,1367,0,-1,-4
-190,346,992,23,-1052,255,0,-2,-4
-122,336,833,143,-583,162,0,-2,-4
-99,309,889,9,389,-319,0,-2,-4
-272,293,912,10,1054,-618,0,-2,-4
-525,279,808,161,3266,-1283,0,-1,-4
-840,239,543,30,3798,-1407,0,0,-4
-960,146,346,72,4895,-1664,0,0,-2
-1040,-22,-108,382,5630,-1904,0,0,-1
-793,-189,-696,631,6195,-1607,1,0,0
-348,-263,-844,162,4070,-1047,2,0,1
-85,-245,-971,62,1669,-254,2,-1,2
-114,-274,-995,38,-149,140,2,-1,2
-180,-275,-906,-17,-926,327,2,-1,2
-439,-242,-756,-51,-3314,1054,1,0,1
-955,-182,-568,-48,-4925,1607,1,0,0
-1074,-129,-343,63,-4239,1610,0,0,0
-1020,63,61,-104,-4598,1747,0,0,-2
-921,202,438,-114,-4696,1750,0,0,-3
-752,316,662,-64,-4977,1762,0,-1,-4
-238,296,824,-37,-2401,759,0,-2,-4
-243,371,874,103,-260,18,0,-2,-4
-179,353,797,76,863,-316,0,-2,-4
-384,305,788,-87,2217,-733,0,-2,-4
-786,239,688,-233,3830,-1286,0,-1,-4
-1071,131,407,-408,4486,-1300,0,0,-3
-1110,65,66,-181,5707,-1486,0,0,-1
-938,-24,-349,-39,5681,-1340,0,0,0
-612,-123,-684,100,4988,-1110,1,0,1
-160,-156,-862,190,2851,-483,1,-1,2
-50,-173,-1006,90,-145,271,1,-1,2
-212,-154,-893,-88,-881,268,1,-1,2
-282,-150,-972,-93,-2685,965,1,0,2
-693,-74,-608,-599,-4145,1023,1,0,1
-980,23,-299,-260,-4455,1071,0,0,0
-1081,154,129,-273,-5678,1359,0,0,-1
-912,223,573,-312,-6455,1540,0,0,-3
-514,241,760,-453,-5515,1229,0,-2,-4
-173,236,932,-97,-1363,18,0,-3,-5
-224,270,912,-50,-544,-32,0,-3,-5
-127,243,923,-2,602,-174,0,-3,-5
-266,238,928,-93,324,-53,0,-2,-4
-420,228,923,-12,2721,-626,0,-2,-4
-782,185,635,-26,4070,-837,0,-1,-4
-1048,126,486,-27,5674,-1294,0,0,-3
-1052,35,-113,357,6419,-1406,0,1,-1
-817,-73,-499,479,5517,-1106,1,0,0
-401,-194,-924,545,5145,-833,1,0,1
32,-232,-1046,781,2912,-314,1,-1,2
20,-328,-974,119,-93,93,2,-2,2
-113,-209,-837,-282,-1912,437,1,-1,2
-393,-214,-731,-259,-4054,1117,1,0,1
-991,-116,-409,-256,-5165,1377,1,0,0
-1244,-23,-166,248,-5897,2093,0,0,-1
-1174,159,331,-336,-6734,2783,0,0,-3
-592,307,581,-535,-6087,2017,0,-1,-4
-178,267,840,-277,-1626,518,0,-2,-4
-131,289,948,-196,-326,102,0,-3,-4
-150,291,940,-106,-35,-21,0,-3,-4
-257,299,919,-60,1234,-279,0,-2,-4
-511,273,833,105,3899,-953,0,-1,-4
-1021,164,476,23,5187,-1336,0,0,-3
-1181,46,51,76,6339,-1824,0,0,-1
-872,-72,-401,319,6199,-1766,0,0,0
-587,-232,-837,338,4819,-1481,1,0,1
-177,-199,-812,154,2679,-883,2,-1,2
-30,-239,-893,232,432,37,2,-1,2
-103,-258,-872,134,-1174,555,2,-1,2
-409,-244,-733,-74,-3400,1465,1,0,1
-897,-159,-535,-545,-5854,2083,1,0,0
-1190,-4,-222,-130,-4732,1728,0,1,-1
-1083,155,301,-371,-5602,2128,0,0,-2
-852,330,533,-157,-6277,2318,0,-1,-4
-132,300,703,102,-2764,1254,0,-2,-4
-195,390,893,23,-299,8,0,-3,-4
-111,382,922,-70,114,-33,0,-3,-4
-218,392,881,-44,570,-226,0,-2,-4
-415,381,820,0,2533,-686,0,-2,-4
-721,355,719,18,4804,-1295,0,0,-4
-999,212,326,-78,5455,-1635,0,0,-2
-988,-1,-314,-216,5895,-1749,0,0,0
-854,-90,-642,-384,5311,-1569,1,0,1
-506,-128,-827,-336,3941,-799,1,0,2
-95,-42,-1023,42,2081,-249,1,-1,2
-66,-81,-945,126,135,88,1,-1,2
-122,-53,-833,24,-847,281,1,-1,2
-277,-93,-832,177,-2545,805,1,-1,2
-547,-101,-695,301,-4139,1008,1,0,1
-1051,-83,-527,388,-4942,1323,0,0,0
-1212,117,26,-23,-5154,1957,0,0,-1
-1049,265,356,-130,-5187,2219,0,0,-3
-698,371,604,-339,-4402,1944,0,-1,-4
-194,417,835,-123,-2030,772,0,-2,-4
-219,433,878,-128,-635,235,0,-2,-4
-80,374,795,54,640,-189,0,-2,-4
-259,396,833,-33,1180,-441,0,-2,-4
-555,347,698,-24,3019,-1054,0,-1,-4
-1001,281,513,-219,5231,-1861,0,0,-3
-1067,86,1,221,7347,-2258,0,1,-1
-746,-72,-684,161,7006,-2093,1,0,0
-305,-163,-862,-144,3764,-880,1,0,2
-81,-106,-1033,-92,320,-18,1,-1,2
-224,-113,-911,-25,-1094,176,1,-1,2
-347,-91,-801,84,-2505,407,1,0,2
-770,-67,-569,131,-4633,1035,1,0,1
-1095,-7,-217,42,-5875,1516,0,1,0
-1140,121,300,19,-5941,1673,0,0,-2
-790,159,728,-56,-5590,1395,0,0,-4
-355,250,775,74,-3755,1136,0,-2,-4
-250,355,892,229,-9,-307,0,-2,-4
-137,312,896,-30,507,-257,0,-2,-4
-303,295,878,11,1261,-249,0,-2,-4
-543,303,795,232,3136,-779,0,-1,-4
-902,268,573,81,4515,-835,0,0,-3
-1009,203,247,156,5723,-1180,0,0,-2
-969,110,-179,191,6155,-1394,0,0,0
-709,-45,-709,194,5065,-1157,1,0,1
-286,-64,-908,126,2562,-564,1,0,2
-108,-72,-978,140,657,-203,1,-1,2
-166,-41,-796,130,-772,-43,1,-1,2
-351,-109,-730,371,-2376,167,1,0,2
-737,-175,-658,490,-4637,735,1,0,1
-1101,-191,-321,79,-6300,1008,0,1,0
-1167,-26,473,24,-8189,1506,0,0,-3
-667,90,631,293,-5569,882,0,-1,-4
-343,139,768,-73,-2981,423,0,-2,-5
-79,162,1000,-296,-585,88,0,-3,-5
-159,137,1040,-84,1344,-198,0,-2,-5
-359,109,998,140,1850,-239,0,-2,-4
-626,88,768,5,3254,-336,0,-1,-4
-947,73,648,28,4879,-856,0,0,-3
-1180,-1,120,80,6163,-1008,0,0,-2
-855,-118,-271,240,7025,-1276,1,0,0
-452,-169,-745,247,4715,-828,1,0,1
-158,-201,-981,154,1876,-189,1,-1,2
-177,-222,-951,-35,294,158,1,-1,2
-157,-175,-868,1,-51,70,1,-1,2
-273,-190,-842,12,-2038,445,1,0,2
-608,-179,-668,-228,-4703,919,1,0,1
-1135,-99,-384,-253,-5309,887,1,0,0
-1172,-28,63,-288,-5457,1181,0,0,-1
-924,61,564,-507,-5729,1279,0,0,-3
-652,165,769,-300,-5483,1155,0,-1,-4
-213,79,887,-232,-2403,680,0,-3,-5
-223,154,970,-51,-301,-54,0,-3,-4
-178,106,931,-63,942,-168,0,-2,-4
-419,72,986,9,2423,-602,0,-2,-4
-740,68,769,207,4769,-1169,0,-1,-4
-951,52,366,341,5962,-1235,0,0,-2
-1072,-87,22,375,6239,-1257,1,0,-1
-689,-161,-581,688,6043,-1089,1,0,0
-267,-305,-917,442,3325,-516,1,0,1
-180,-347,-1030,12,110,46,1,0,1
-359,-264,-800,-347,-1048,215,1,0,1
-584,-281,-712,-221,-2562,599,1,0,1
-830,-186,-443,-294,-4487,887,1,0,0
-1109,-78,-56,-400,-6057,1261,1,0,-1
-932,32,391,-428,-5576,1295,0,0,-3
-587,98,623,-410,-3965,1068,0,0,-4
-336,95,1034,-473,-2633,509,0,-1,-4
-397,76,1047,-455,-2956,327,0,-2,-5
-157,4,1056,-66,-349,-46,0,-3,-5
-117,39,887,142,579,-122,0,-3,-4
-249,85,921,-20,1545,-322,0,-2,-5
-655,54,899,48,4344,-862,0,-1,-4
-966,42,596,142,6722,-1141,0,0,-3
-880,-141,121,599,9006,-1395,1,0,0
-488,-301,-803,962,5453,-623,1,0,1
-392,-418,-968,46,597,-33,1,0,1
-489,-356,-882,-168,559,-25,1,0,1
-421,-230,-784,-238,-561,177,1,0,1
-568,-239,-779,-14,-1857,436,1,0,1
-777,-218,-643,-70,-3429,621,1,0,0
-1107,-101,-56,-161,-5609,1112,1,0,0
-1101,-37,247,77,-5623,1317,0,0,-2
-843,48,602,-79,-5251,1318,0,0,-4
-382,139,767,-106,-3203,961,0,-2,-4
-185,137,953,-156,-1609,395,0,-2,-5
-163,110,999,-141,-831,142,0,-3,-4
-142,89,939,-9,392,-149,0,-3,-5
-297,86,866,-86,1131,-261,0,-2,-4
-624,52,896,-215,3332,-542,0,-1,-4
-959,-24,728,-60,5499,-768,0,0,-4
-1006,-9,138,362,5981,-730,0,0,-2
-842,-46,-345,248,5632,-650,1,0,0
-698,-114,-605,165,4648,-505,1,0,1
-365,-142,-859,368,2683,-265,1,0,1
-249,-215,-1058,337,575,143,1,0,2
-335,-157,-886,-102,-401,51,1,0,2
-444,-170,-813,-42,-1400,303,1,0,1
-589,-166,-702,50,-2928,616,1,0,1
-949,-141,-492,-137,-4793,913,1,0,0
-1042,-56,-127,-86,-3545,695,0,1,-1
-1064,35,265,-233,-4921,1003,0,0,-2
-869,95,616,-213,-5322,1117,0,0,-4
-422,101,775,-415,-4955,1090,0,-2,-5
-55,108,973,-366,-2613,641,0,-3,-5
46,78,1063,-47,-478,196,0,-3,-4
75,50,968,2,476,23,0,-3,-4
-141,81,918,39,1794,-308,0,-3,-5
-473,60,907,112,4274,-814,0,-2,-4
-934,46,602,163,5861,-959,0,0,-3
-1117,-31,104,190,6050,-806,0,0,-1
-881,-71,-387,301,5426,-562,0,0,0
-655,-150,-700,188,4084,-422,1,0,1
-301,-154,-881,243,2352,-201,1,0,2
-285,-186,-1029,158,364,25,1,0,2
-411,-174,-834,-194,-967,114,1,0,2
-569,-154,-775,-66,-2360,349,1,0,1
-823,-100,-502,-276,-4402,726,1,0,0
-1037,-48,-105,-228,-5621,894,0,0,-1
-1085,32,318,-267,-5880,993,0,0,-2
-759,63,729,-405,-6078,1105,0,0,-4
-176,167,818,-669,-4796,847,0,-3,-4
50,99,1128,-58,225,-86,0,-3,-5
47,54,1029,-50,270,19,0,-3,-4
-130,73,1029,24,1411,-198,0,-3,-4
-347,49,985,133,2718,-351,0,-2,-4
-700,60,821,226,4171,-512,0,-1,-4
-980,38,506,312,5096,-553,0,0,-3
-983,12,-39,509,5660,-670,0,0,-1
-816,-76,-489,672,5744,-723,0,0,0
-436,-188,-844,555,4161,-517,1,0,1
-254,-255,-1062,295,754,-37,1,0,2
-265,-222,-956,-78,395,-129,1,0,2
-345,-154,-839,-275,-1347,231,1,0,2
-510,-140,-744,-373,-3159,647,1,0,1
-872,-95,-454,-628,-4172,679,0,0,0
-1007,-43,-235,-276,-3672,612,0,1,0
-1007,70,176,-324,-4116,651,0,0,-2
-968,99,524,-316,-4972,738,0,0,-3
-693,129,784,-413,-5547,909,0,-1,-4
-220,68,917,-226,-3102,511,0,-2,-5
-108,74,1050,11,-1134,58,0,-3,-5
-66,109,1001,24,-523,77,0,-3,-4
0,111,996,87,779,-149,0,-3,-4
-139,119,922,9,934,-105,0,-3,-5
-371,106,948,-27,3138,-366,0,-2,-4
-741,101,811,-247,3587,-265,0,-1,-4
-916,48,564,-116,4940,-410,0,0,-3
-1008,55,-16,271,5987,-499,0,0,-1
-908,-4,-443,316,5224,-394,0,0,0
-684,-92,-668,413,3714,-212,0,0,1
-414,-83,-821,352,2357,-187,1,0,2
-199,-122,-1010,223,940,-87,1,0,2
-194,-155,-1054,180,658,-239,1,-1,2
-245,-135,-888,-22,109,-179,1,-1,2
-337,-109,-811,-68,-1327,130,1,0,2
-560,-126,-699,14,-3595,802,1,0,1
-930,-21,-347,-247,-5744,1197,0,0,0
-1072,-16,-77,-62,-5239,1140,0,1,-1
-1057,111,236,-313,-5219,995,0,0,-3
-777,187,764,-326,-4871,898,0,0,-4
-434,171,840,-215,-3871,972,0,-2,-4
-144,183,941,16,-172,87,0,-2,-4
-71,184,860,-13,811,-26,0,-2,-5
-274,145,970,-331,1583,-385,0,-2,-4
-626,130,843,-270,3000,-658,0,-1,-4
-958,74,589,-484,3020,-302,0,0,-4
-1093,18,456,-287,4386,-403,0,0,-3
-1103,0,75,49,4543,-415,0,0,-1
-927,-42,-424,298,4176,-309,1,0,0
-645,-102,-720,307,4432,-221,1,0,1
-243,-115,-912,73,2669,-77,1,0,2
-197,-134,-1009,-144,281,112,1,0,2
-307,-84,-885,-305,-772,18,1,0,2
-512,-60,-728,-340,-2414,225,1,0,1
-824,15,-332,-297,-4660,660,0,0,0
-1184,23,-113,-184,-6257,1125,0,1,-1
-1015,157,241,-363,-4961,1187,0,0,-2
-800,232,527,-443,-4404,1171,0,0,-4
-514,309,759,-411,-3347,1131,0,-1,-4
-295,279,936,-225,-1702,868,0,-2,-4
-184,289,1002,-119,-761,309,0,-3,-5
-47,254,938,-80,15,-25,0,-3,-5
-159,302,853,70,747,-301,0,-2,-4
-468,283,900,151,3148,-728,0,-2,-4
-920,208,776,484,5768,-1409,0,0,-4
-912,198,10,557,6012,-1337,0,0,-2
-1079,50,-209,-468,3168,-782,0,0,-1
-1010,56,-386,-206,3685,-471,0,0,0
-783,37,-673,-21,3611,-240,0,0,1
-496,8,-835,125,3633,-151,0,0,2
-174,-2,-1154,190,854,271,1,-1,2
-240,-13,-1043,-191,22,222,0,-1,2
-181,57,-830,-393,-745,216,0,-1,2
-385,70,-682,-200,-1799,340,0,0,2
-516,99,-632,40,-2853,506,0,0,1
-833,151,-187,-240,-6717,1143,0,0,0
-1109,195,195,-340,-6815,1103,0,0,-2
-819,275,607,-380,-5052,914,0,0,-4
-519,291,744,-550,-3131,486,0,-1,-4
-413,286,956,-242,-506,-109,0,-2,-4
-417,271,908,-247,-1215,51,0,-2,-4
-305,244,936,-298,-540,-90,0,-2,-5
-436,249,895,-35,807,-323,0,-2,-4
-625,205,840,104,2968,-558,0,-1,-4
-863,205,618,142,3969,-682,0,0,-4
-991,140,321,103,4349,-586,0,0,-3
-951,144,-137,149,4538,-480,0,0,-1
-866,98,-416,59,4405,-422,0,0,0
-731,26,-624,85,3356,-350,0,0,1
-568,17,-789,144,2136,-290,0,0,1
-466,-21,-971,241,1137,-136,0,0,2
-367,-25,-928,115,491,-30,1,0,2
-415,-23,-876,63,-230,131,1,0,2
-445,-27,-805,28,-1522,368,0,0,2
-653,-4,-661,-133,-4179,891,0,0,1
-930,38,-249,-630,-6631,1005,0,0,0
-1153,137,110,-618,-5476,711,0,0,-2
-788,185,520,-819,-4463,663,0,0,-3
-529,186,781,-752,-4036,356,0,-1,-4
-242,93,859,-457,-1071,74,0,-2,-4
-385,104,997,-293,67,-204,0,-2,-5
-529,58,983,-64,2034,-77,0,-1,-4
-753,65,816,-11,3656,-51,0,0,-4
-1057,25,451,-215,5529,0,0,0,-3
-998,48,39,3,7597,-11,0,1,0
-616,100,-463,315,5117,149,0,0,1
-429,25,-804,581,2327,130,0,0,2
-363,-20,-979,589,1130,63,1,0,2
-345,-59,-936,347,-79,130,1,0,2
-400,-66,-880,45,-998,182,1,0,2
-607,-59,-830,76,-2160,375,1,0,1
-813,-23,-596,-80,-3003,535,0,0,0
-1016,32,-318,-33,-3497,641,0,0,0
-1115,52,-78,-61,-4042,887,0,1,-1
-1010,139,257,-126,-3869,787,0,0,-2
-832,234,562,-83,-4496,738,0,0,-4
-526,259,694,-155,-5014,823,0,-1,-4
-105,222,919,-219,-2009,235,0,-2,-4
-186,216,947,39,371,-221,0,-2,-5
-337,231,931,-16,954,-315,0,-2,-5
-575,182,867,58,2994,-608,0,-1,-4
-818,182,589,221,4596,-917,0,0,-4
-994,104,221,5,4666,-1021,0,0,-3
-976,30,-121,56,5135,-1283,0,0,-1
-910,-121,-488,119,4604,-1284,1,0,0
-641,-136,-718,189,3546,-1150,1,0,1
-399,-214,-923,273,2186,-676,1,0,2
-212,-250,-962,157,1136,-339,2,-1,2
-239,-271,-981,151,-38,124,2,-1,2
-312,-266,-886,5,-973,500,2,-1,2
-476,-255,-876,10,-2466,1083,1,0,1
-718,-190,-629,-74,-3693,1406,1,0,1
-1006,-129,-357,76,-4648,1569,1,0,0
-1026,27,-38,-30,-5381,1780,0,0,-1
-805,210,480,-237,-5378,1355,0,0,-3
-547,302,690,5,-4000,1096,0,-1,-4
-314,279,874,-88,-1631,445,0,-2,-4
-432,246,908,179,621,-105,0,-2,-4
-523,283,865,-98,492,-262,0,-1,-4
-582,229,730,-70,2180,-520,0,-1,-4
-808,204,567,-150,3462,-895,0,0,-3
-1070,121,273,-199,3796,-926,0,0,-2
-1097,17,5,-154,4665,-1103,0,0,-1
-966,-56,-371,-39,4438,-1073,0,0,0
-678,-93,-636,179,4164,-1097,1,0,1
-432,-160,-864,262,3019,-718,1,0,2
-144,-216,-922,230,2233,-551,1,-1,2
-63,-273,-1019,245,480,51,1,-1,2
-124,-237,-873,-10,-994,325,1,-1,2
-334,-188,-803,0,-2928,1070,1,0,2
-785,-169,-698,34,-4239,1480,1,0,1
-973,-137,-450,-340,-4159,1476,0,0,0
-1140,67,-44,-560,-4596,1289,0,0,-1
-1031,140,294,-228,-4633,1337,0,0,-3
-801,214,568,-137,-4176,1057,0,0,-4
-527,275,714,-121,-3189,807,0,-1,-4
-292,271,887,-34,-1236,375,0,-2,-4
-265,256,914,-29,292,-34,0,-2,-4
