ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1024,-172,-675,215,-368,-36,0,1,-1
-925,-115,-459,-82,-194,-58,0,1,-1
-849,-106,-558,-266,-137,46,0,1,-1
-750,-106,-599,-483,-51,-64,0,1,-1
-949,-176,-531,-817,-82,-98,0,1,-1
-1041,-143,-376,-1162,-70,-144,0,1,-1
-998,-150,-479,-1221,380,-151,0,1,-1
-1263,-43,-222,-1483,74,-18,0,1,-1
-1148,-70,-196,-1540,398,-9,0,1,-1
-981,2,-188,-1397,592,-16,0,1,-1
-978,-17,-68,-1568,162,-126,0,1,0
-890,45,-2,-1225,330,-206,0,1,0
-1110,71,269,-967,-241,-270,0,1,0
-1054,30,210,-392,221,-221,0,1,0
-1044,66,424,-179,7,-129,0,1,0
-1251,-35,368,56,122,-328,0,1,0
-1261,-63,237,170,72,92,0,1,0
-1151,33,155,258,74,89,0,1,0
-1137,31,77,500,-52,165,0,1,0
-1129,-24,15,665,17,125,0,1,0
-1106,-21,-35,662,-131,197,0,1,0
-1011,-2,-96,828,-105,224,0,1,0
-885,19,-131,947,-206,224,0,1,0
-993,-62,-209,1173,-531,212,0,1,-1
-993,-53,-327,1306,-375,203,0,1,-1
-927,-30,-391,1372,-214,181,0,1,-1
-875,-93,-574,1363,-281,181,0,1,-1
-954,-133,-591,1047,25,55,0,1,-1
-967,-159,-599,785,-165,94,0,1,-1
-966,-153,-615,520,54,56,0,1,-1
-923,-216,-762,352,70,37,0,1,-1
-858,-116,-652,-293,-54,84,0,1,-1
-838,-64,-539,-632,-100,123,0,1,-1
-932,-88,-555,-732,-35,29,0,1,-1
-973,-74,-422,-1071,-59,0,0,1,-1
-973,-74,-422,-994,219,-8,0,1,-1
-1078,-55,-263,-1289,60,-67,0,1,-1
-971,-25,-225,-1251,309,-53,0,1,-1
-1107,-6,-23,-1241,152,-60,0,1,-1
-947,-36,-155,-1133,304,-112,0,1,-1
-1105,0,127,-1166,180,-147,0,1,-1
-1011,-14,5,-926,191,-172,0,1,0
-1028,29,234,-722,77,-207,0,1,0
-1132,45,358,-434,58,-218,0,1,0
-1198,54,407,-180,93,-168,0,1,0
-1173,36,390,45,65,-110,0,1,0
-1102,69,378,209,-46,-34,0,1,0
-1165,50,325,492,-44,165,0,1,0
-1167,-12,189,650,-133,184,0,1,0
-1116,-18,119,814,-27,151,0,1,0
-1057,-26,18,956,-207,214,0,1,-1
-1015,-4,-79,1001,-228,244,0,1,-1
-1087,-37,-132,1164,-401,299,0,1,-1
-1058,-57,-269,1367,-226,277,0,1,-1
-943,-65,-411,1383,56,270,0,1,-1
-844,-56,-516,1339,-275,308,0,1,-1
-861,-69,-545,1101,-81,151,0,1,-1
-926,-50,-574,849,-255,154,0,1,-1
-1008,-47,-588,587,30,35,0,1,-1
-954,-121,-741,324,292,30,0,1,-1
-832,-40,-632,-215,-216,103,0,1,-1
-731,18,-447,-472,-109,-126,0,1,-1
-849,-83,-522,-686,-11,21,0,1,-1
-853,-115,-547,-851,-3,-37,0,1,-1
-905,-186,-539,-937,165,-114,0,1,-1
-991,-193,-457,-1212,118,-133,0,1,-1
-1023,-139,-318,-1442,315,-261,0,1,-1
-1055,-23,-153,-1430,378,-177,0,1,-1
-1166,39,-32,-1293,280,-219,0,1,-1
-1032,116,53,-1189,534,-294,0,1,0
-1239,40,432,-1132,9,-275,0,1,0
