ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-739,365,179,-74,139,290,0,1,-2
-704,501,48,102,141,-89,0,0,-2
-862,563,134,-100,-111,-441,0,1,-1
-988,657,237,-191,39,-798,0,0,-2
-986,652,259,-104,-404,-780,0,1,-2
-1025,545,334,-28,-314,-644,0,0,-2
-960,582,314,250,336,-329,0,1,-2
-1007,575,122,518,-41,-116,0,1,-2
-1140,505,25,226,-31,35,0,0,-2
-1146,556,126,-254,-102,178,0,0,-2
-1120,654,390,-884,-185,399,0,0,-2
-1076,588,349,-591,34,382,0,1,-2
-905,374,104,-56,-312,196,0,1,-2
-946,195,48,119,149,84,0,1,-2
-754,74,100,131,-754,199,0,0,-2
-639,-168,165,707,408,-84,0,0,-2
-857,-716,-12,956,-280,-166,0,1,-2
-1039,-831,29,602,-85,-410,0,0,-2
-1435,-412,393,-129,-471,-608,0,0,-2
-1035,-343,215,-106,469,118,0,0,-2
-905,-211,510,-191,44,161,0,0,-2
-1154,-232,331,92,9,100,0,1,-2
-1263,-337,299,-196,327,392,0,1,-2
-1149,-381,115,-212,604,511,0,1,-2
-919,-220,115,-497,118,490,0,1,-2
-960,-84,83,-218,230,300,0,1,-2
-905,19,126,-261,200,303,0,1,-1
-994,111,102,-59,140,259,0,1,-1
-911,285,104,53,-66,246,0,1,-1
-802,349,110,260,149,51,0,1,-1
-919,498,68,351,-231,-250,0,1,-1
-901,649,81,338,-181,-407,0,1,-1
-713,882,316,7,534,-506,0,1,-1
-712,820,82,526,319,-798,0,1,-1
-1066,613,-13,277,-303,-794,0,1,-1
-1318,485,-17,95,-508,-330,0,1,-2
-1229,449,101,-221,-485,112,0,1,-2
-1032,465,181,-382,-310,293,0,0,-2
-1064,430,199,-394,-671,268,0,0,-2
-1068,396,385,-725,-372,310,0,0,-2
-934,389,398,-333,-469,42,0,0,-2
-999,186,268,-102,-385,142,0,0,-2
-927,12,335,-51,-539,355,0,0,-2
-615,-172,206,725,327,517,0,0,-3
-808,-590,-94,821,263,312,0,0,-2
-1031,-759,62,338,-263,-352,0,0,-2
-1534,-392,345,-6,-454,-765,0,0,-3
-1104,-249,379,116,578,119,0,0,-2
-852,-172,275,205,562,434,0,0,-2
-1011,-202,439,36,-10,259,0,0,-2
-1247,-245,246,102,536,405,0,0,-2
-1013,-261,82,-32,853,459,0,1,-2
-958,-77,79,-312,220,446,0,1,-2
-993,0,149,-366,46,265,0,1,-2
-916,165,181,-217,163,226,0,0,-2
-929,298,59,-22,307,72,0,0,-2
-814,479,134,43,-262,-37,0,0,-2
-779,671,233,252,-201,-443,0,0,-2
-843,715,208,453,39,-538,0,1,-2
-916,752,174,510,28,-609,0,1,-2
-956,740,57,423,86,-420,0,0,-2
-962,721,43,250,-57,-197,0,1,-2
-1032,621,10,123,-221,11,0,1,-2
-1056,584,11,-139,-570,119,0,0,-2
-1051,569,105,-374,-480,225,0,0,-2
-983,547,269,-633,-517,382,0,0,-2
-1046,580,467,-366,-501,469,0,0,-2
-1107,487,371,85,-417,425,0,0,-2
-960,356,190,249,252,416,0,0,-2
-659,294,242,78,-39,221,0,0,-2
-574,102,261,294,710,-210,0,0,-2
-664,-248,210,233,-543,-247,0,0,-2
-728,-544,157,333,423,-299,0,0,-2
-1183,-645,411,333,-145,-922,0,0,-2
-1444,-265,250,522,195,-378,0,0,-2
-1133,-183,91,418,894,135,0,1,-2
-1134,-145,318,-234,-157,301,0,1,-2
-1157,-214,235,-116,201,373,0,1,-2
-1152,-295,44,-359,296,372,0,1,-2
-1011,-165,93,-402,158,354,0,1,-2
-953,75,94,-423,144,236,0,1,-2
-960,191,81,-279,260,118,0,1,-2
-948,347,28,-142,134,0,0,1,-1
-897,526,52,-41,340,-236,0,1,-1
-1045,599,-97,178,189,-332,0,1,-1
-1069,678,-79,137,-148,-301,0,1,-1
-682,792,325,-11,37,-238,0,1,-1
-682,711,333,205,-109,-289,0,1,-1
-887,624,105,507,-100,-150,0,1,-1
-1089,548,-125,466,-235,-73,0,1,-1
-1086,494,-94,77,-594,380,0,1,-2
-947,636,130,-238,49,266,0,0,-2
-945,678,232,-243,-459,359,0,0,-2
-999,637,162,-352,-23,198,0,1,-2
-930,670,299,-368,-499,266,0,0,-2
-896,468,270,-259,75,42,0,0,-2
-874,336,238,-144,-766,-143,0,0,-2
-868,12,159,283,770,-164,0,0,-2
-796,-311,40,584,121,67,0,1,-2
-895,-514,38,743,459,-196,0,1,-2
-1214,-579,-87,644,109,-498,0,1,-2
-1374,-307,54,11,-397,-378,0,1,-2
-1176,-272,97,-36,148,4,0,1,-2
-1076,-258,198,-325,99,394,0,1,-2
-1056,-270,230,-270,0,419,0,1,-2
-1039,-229,79,-301,-109,359,0,1,-2
-1019,-179,119,-477,-107,416,0,0,-2
-897,-8,159,-387,-151,308,0,1,-2
-882,285,136,-349,90,104,0,0,-2
-918,387,125,-392,-179,-205,0,0,-2
-817,522,161,-240,130,-328,0,1,-2
-914,542,232,-42,60,-478,0,0,-2
-998,608,310,-2,181,-636,0,1,-2
-806,554,327,183,458,-633,0,1,-2
-1139,538,332,-62,-566,-474,0,1,-2
-1076,615,332,175,591,-198,0,1,-2
-1184,478,-6,303,-91,203,0,1,-2
-1153,471,103,-76,-197,357,0,1,-2
-1118,513,200,-131,-480,401,0,0,-2
-1047,519,325,-312,-411,494,0,0,-2
-964,573,317,-179,-480,352,0,0,-2
-971,488,314,-177,-387,318,0,0,-2
-827,388,172,26,119,145,0,0,-2
-875,185,132,-16,-93,-67,0,0,-2
-890,37,212,11,-74,18,0,0,-2
-717,-299,96,520,676,235,0,0,-2
-944,-583,-20,748,486,-118,0,0,-2
-1317,-531,27,369,-224,-559,0,1,-2
-1192,-245,220,228,-185,-149,0,0,-2
-1036,-248,74,272,676,206,0,0,-2
-900,-211,144,-172,448,202,0,1,-2
-1172,-328,94,-291,319,247,0,1,-1
-951,-312,-36,-220,725,372,0,1,-1
-949,-89,7,-410,60,277,0,1,-1
-963,62,-15,-218,305,240,0,1,-1
-977,285,2,-230,-119,135,0,1,-1
-869,488,-50,-23,14,-158,0,1,-1
-937,483,-7,11,-97,-390,0,1,-1
-978,508,-20,236,16,-563,0,1,-1
-910,528,-48,524,-35,-655,0,1,-1
-1005,579,-60,703,-98,-808,0,1,-1
