#Format version: 1.0

Ê®Ò»ÔÂ 10. 2023
FW Datalog BLE
Time,Time,Pressure,Temperature,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,, Acc,Events,Sensor Fusion Quaternions,,,,Compass,Activity,,Carry,Position,Gesture,,
[h:m],[s.ms],[hPa],[C],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],State,Description,q[0],q[1],q[2],q[3],[deg.],State,Description,State,Description,State,Description,
57136,,,,792,-611,-29,42,-77,-31,279,-368,-205,
57184,,,,770,-611,-28,23,-64,-2,279,-364,-202,
57224,,,,,,,,,,,,,,,,,,,   1.9,
57232,,,,789,-603,-16,-7,-45,56,273,-376,-205,
57280,,,,821,-584,-7,-4,-48,86,272,-368,-202,
57328,,,,,,,,,,,,,,,,,,,   1.9,
57336,,,,846,-574,3,0,-51,65,279,-370,-202,
57384,,,,843,-587,-11,30,-65,38,284,-370,-204,
57424,,,,,,,,,,,,,,,,,,,   1.7,
57432,,,,837,-583,-7,6,-54,34,285,-371,-195,
57480,,,,845,-579,-7,8,-35,14,284,-379,-201,
57528,,,,,,,,,,,,,,,,,,,   1.5,
57536,,,,827,-596,-27,19,-50,-5,290,-371,-195,
57584,,,,818,-603,-23,-8,-25,-4,278,-371,-204,
57624,,,,,,,,,,,,,,,,,,,   1.6,
57632,,,,816,-602,-18,-8,-14,-5,279,-370,-202,
57680,,,,806,-608,-23,-23,9,6,276,-367,-195,
57728,,,,,,,,,,,,,,,,,,,   1.9,
57736,,,,799,-592,1,-59,35,28,287,-371,-195,
57784,,,,805,-588,-14,-53,51,55,287,-374,-192,
57824,,,,,,,,,,,,,,,,,,,   2.5,
57832,,,,820,-588,-17,-74,68,70,288,-368,-205,
57880,,,,848,-580,-18,-105,102,64,296,-368,-201,
57920,,,,,,,,,,,,,,,,,,,,   2,Walking,
57928,,,,,,,,,,,,,,,,,,,   3.6,
57936,,,,851,-576,-12,-79,75,18,303,-359,-201,
57984,,,,836,-589,-19,-59,63,-30,293,-355,-198,
58024,,,,,,,,,,,,,,,,,,,   4.4,
58032,,,,816,-605,-19,-54,45,-53,299,-367,-207,
58080,,,,805,-612,5,-63,43,-54,300,-361,-213,
58128,,,,,,,,,,,,,,,,,,,   5.0,
58136,,,,791,-617,26,-47,25,-29,288,-364,-208,
58184,,,,807,-595,63,-40,43,-11,293,-364,-211,
58224,,,,,,,,,,,,,,,,,,,   4.9,
58232,,,,786,-621,40,54,-2,-28,296,-358,-210,
58280,,,,780,-612,43,39,8,14,287,-359,-223,
58328,,,,,,,,,,,,,,,,,,,   4.1,
58336,,,,787,-602,44,74,-9,26,288,-365,-219,
58384,,,,784,-592,33,96,-32,49,290,-356,-208,
58424,,,,,,,,,,,,,,,,,,,   2.8,
58432,,,,792,-587,26,94,-41,55,290,-364,-214,
58480,,,,808,-573,25,88,-51,53,296,-359,-220,
58528,,,,,,,,,,,,,,,,,,,   1.6,
58536,,,,806,-565,29,87,-71,35,291,-362,-217,
58584,,,,799,-578,25,86,-94,13,288,-358,-214,
58624,,,,,,,,,,,,,,,,,,,   0.5,
58632,,,,805,-599,32,55,-93,34,287,-361,-216,
58680,,,,844,-591,64,15,-66,23,279,-358,-211,
58728,,,,,,,,,,,,,,,,,,, 359.9,
58736,,,,822,-579,72,25,-59,-14,282,-367,-213,
58784,,,,841,-585,82,15,-58,24,293,-361,-205,
58824,,,,,,,,,,,,,,,,,,, 359.1,
58832,,,,834,-591,60,88,-95,-2,284,-362,-213,
58880,,,,803,-610,40,58,-58,11,284,-368,-204,
58928,,,,,,,,,,,,,,,,,,, 358.3,
58936,,,,808,-603,42,-37,27,34,281,-358,-211,
58984,,,,826,-576,51,-68,50,58,285,-361,-210,
59024,,,,,,,,,,,,,,,,,,, 359.3,
59032,,,,826,-573,55,-73,76,23,288,-359,-219,
59080,,,,828,-572,38,-30,72,13,290,-352,-216,
59128,,,,,,,,,,,,,,,,,,, 359.8,
59136,,,,825,-585,23,18,42,-26,287,-352,-220,
59184,,,,808,-601,2,33,17,-66,276,-367,-211,
59224,,,,,,,,,,,,,,,,,,,   0.0,
59232,,,,802,-588,7,20,0,-90,276,-361,-217,
59280,,,,781,-610,17,25,-22,-102,273,-370,-222,
59328,,,,,,,,,,,,,,,,,,, 359.9,
59336,,,,780,-599,38,-2,-30,-42,275,-364,-220,
59384,,,,800,-587,54,11,-51,-20,264,-367,-216,
59424,,,,,,,,,,,,,,,,,,, 359.8,
59432,,,,783,-606,40,38,-67,-16,266,-367,-219,
59480,,,,788,-601,40,21,-51,27,269,-371,-216,
59528,,,,,,,,,,,,,,,,,,, 359.4,
59536,,,,787,-595,37,30,-46,72,270,-368,-217,
59584,,,,802,-590,31,10,-32,101,273,-374,-205,
59624,,,,,,,,,,,,,,,,,,, 359.2,
59632,,,,819,-579,33,4,-42,133,279,-362,-222,
59680,,,,827,-577,29,30,-51,105,278,-367,-213,
59728,,,,,,,,,,,,,,,,,,, 358.9,
59736,,,,833,-577,28,32,-46,107,276,-362,-207,
59784,,,,841,-582,10,47,-63,65,284,-358,-213,
59824,,,,,,,,,,,,,,,,,,, 358.6,
59832,,,,836,-574,19,13,-49,46,281,-359,-216,
59880,,,,820,-581,18,15,-63,13,285,-364,-202,
59928,,,,,,,,,,,,,,,,,,, 358.5,
59936,,,,822,-581,24,29,-60,17,281,-362,-219,
59984,,,,814,-591,15,21,-63,-11,290,-364,-207,
60024,,,,,,,,,,,,,,,,,,, 358.4,
60032,,,,817,-590,37,-8,-32,-12,281,-367,-208,
60080,,,,842,-577,51,20,-46,-66,279,-368,-201,
60128,,,,,,,,,,,,,,,,,,, 357.8,
60136,,,,832,-594,35,106,-108,-87,270,-368,-202,
60184,,,,812,-595,26,100,-88,-76,269,-376,-210,
60224,,,,,,,,,,,,,,,,,,, 356.5,
60232,,,,807,-586,31,94,-70,-87,270,-379,-207,
60280,,,,810,-583,21,88,-38,-67,251,-373,-207,
60328,,,,,,,,,,,,,,,,,,, 355.4,
60336,,,,818,-576,10,84,-2,-74,248,-376,-213,
60384,,,,759,-601,29,-26,203,-72,242,-388,-204,
60424,,,,,,,,,,,,,,,,,,, 356.4,
60432,,,,826,-551,97,-679,1185,-116,251,-367,-226,
60480,,,,829,-536,163,-693,1368,-47,258,-344,-258,
60528,,,,,,,,,,,,,,,,,,,   6.2,
60536,,,,929,-478,220,-1045,1956,-147,276,-299,-300,
60584,,,,831,-510,275,-393,914,-104,294,-266,-319,
60624,,,,,,,,,,,,,,,,,,,  13.0,
60632,,,,798,-529,339,-254,615,-121,296,-244,-327,
60680,,,,766,-558,318,-109,255,-76,287,-241,-346,
60728,,,,,,,,,,,,,,,,,,,  14.1,
60736,,,,749,-554,345,-9,-31,-32,285,-224,-342,
60784,,,,748,-575,336,88,-109,12,293,-229,-343,
60824,,,,,,,,,,,,,,,,,,,  13.3,
60832,,,,749,-577,336,65,-176,59,285,-235,-342,
60880,,,,756,-562,347,50,-181,67,299,-245,-342,
60928,,,,,,,,,,,,,,,,,,,  12.1,
60936,,,,759,-570,336,106,-254,88,285,-253,-327,
60984,,,,777,-554,314,50,-244,77,284,-248,-325,
61024,,,,,,,,,,,,,,,,,,,  11.1,
61032,,,,777,-552,326,-32,-70,63,290,-251,-330,
61080,,,,824,-539,292,50,-195,53,291,-263,-318,
61128,,,,,,,,,,,,,,,,,,,  10.4,
61136,,,,810,-564,271,268,-540,44,285,-266,-316,
61184,,,,808,-543,293,-136,105,-37,285,-274,-310,
61224,,,,,,,,,,,,,,,,,,,  10.1,
61232,,,,791,-558,255,59,-136,-6,284,-271,-307,
61280,,,,811,-546,262,-38,-60,35,291,-278,-304,
61328,,,,,,,,,,,,,,,,,,,  10.2,
61336,,,,806,-555,248,30,-153,8,287,-274,-309,
61384,,,,811,-552,232,36,-320,20,279,-287,-304,
61424,,,,,,,,,,,,,,,,,,,   9.9,
61432,,,,828,-535,270,165,-481,14,282,-301,-303,
61480,,,,833,-537,230,430,-680,-1,279,-308,-279,
61528,,,,,,,,,,,,,,,,,,,   6.4,
61536,,,,797,-562,184,312,-422,-46,266,-334,-276,
61584,,,,807,-553,141,234,-290,0,264,-338,-267,
61624,,,,,,,,,,,,,,,,,,,   3.5,
61632,,,,814,-545,133,189,-257,21,249,-335,-264,
61680,,,,846,-538,125,57,-146,16,249,-346,-267,
61728,,,,,,,,,,,,,,,,,,,   2.3,
61736,,,,845,-524,118,74,-158,-7,257,-347,-261,
61784,,,,837,-530,118,18,-77,-7,246,-347,-259,
61824,,,,,,,,,,,,,,,,,,,   2.0,
61832,,,,901,-463,133,25,-64,-24,255,-346,-259,
61880,,,,869,-537,122,330,-373,-116,249,-356,-241,
61928,,,,,,,,,,,,,,,,,,,   0.7,
61936,,,,834,-526,97,32,-78,-57,236,-367,-247,
61984,,,,849,-499,128,7,-75,-14,240,-367,-247,
62024,,,,,,,,,,,,,,,,,,,   0.6,
62032,,,,858,-516,122,41,-71,-16,234,-374,-243,
62080,,,,856,-513,91,92,-117,-12,230,-368,-246,
62128,,,,,,,,,,,,,,,,,,, 359.6,
62136,,,,872,-516,96,228,-298,8,225,-374,-238,
62184,,,,838,-541,82,286,-358,11,209,-383,-226,
62224,,,,,,,,,,,,,,,,,,, 356.5,
62232,,,,785,-566,43,242,-310,46,209,-383,-223,
62280,,,,769,-559,45,132,-200,157,225,-394,-211,
62328,,,,,,,,,,,,,,,,,,, 354.6,
62336,,,,822,-540,52,23,-39,227,227,-389,-219,
62384,,,,861,-524,50,42,-36,149,230,-385,-214,
62424,,,,,,,,,,,,,,,,,,, 354.0,
62432,,,,907,-527,191,394,223,0,231,-379,-223,
62480,,,,884,-481,24,133,37,-32,221,-394,-219,
62528,,,,,,,,,,,,,,,,,,, 352.5,
62536,,,,977,-493,97,-21,662,126,215,-382,-237,
62584,,,,817,-462,209,-311,658,-18,218,-365,-259,
62624,,,,,,,,,,,,,,,,,,, 354.9,
62632,,,,831,-523,457,-272,357,42,224,-356,-276,
62680,,,,882,-504,129,-529,35,101,248,-338,-276,
62728,,,,,,,,,,,,,,,,,,, 359.5,
62736,,,,869,-498,106,-53,-280,135,252,-352,-256,
62784,,,,833,-522,116,-14,-212,133,257,-347,-243,
62824,,,,,,,,,,,,,,,,,,,   0.1,
62832,,,,856,-548,125,16,3,-30,260,-349,-250,
62880,,,,818,-542,115,-53,55,-30,260,-347,-238,
62928,,,,,,,,,,,,,,,,,,,   0.6,
62936,,,,826,-559,118,-41,30,-4,260,-352,-253,
62984,,,,818,-560,114,0,10,23,251,-349,-253,
63024,,,,,,,,,,,,,,,,,,,   0.8,
63032,,,,842,-570,125,-25,27,3,260,-346,-256,
63080,,,,820,-564,131,-76,18,13,255,-352,-250,
63128,,,,,,,,,,,,,,,,,,,   1.5,
63136,,,,827,-571,127,-100,89,-2,261,-350,-252,
63184,,,,827,-558,137,-34,126,25,264,-349,-262,
63224,,,,,,,,,,,,,,,,,,,   2.2,
63232,,,,807,-563,133,8,33,17,263,-347,-264,
63280,,,,822,-561,138,-2,28,2,260,-340,-270,
63328,,,,,,,,,,,,,,,,,,,   2.2,
63336,,,,827,-558,146,-51,54,0,261,-335,-258,
63384,,,,832,-555,153,-32,2,2,263,-334,-268,
63424,,,,,,,,,,,,,,,,,,,   2.6,
63432,,,,827,-553,146,6,-42,12,258,-338,-261,
63480,,,,831,-558,134,-7,-14,9,258,-340,-261,
63528,,,,,,,,,,,,,,,,,,,   2.8,
63536,,,,821,-553,155,-42,10,2,257,-337,-264,
63584,,,,821,-553,147,-2,-28,7,258,-341,-262,
63624,,,,,,,,,,,,,,,,,,,   2.9,
63632,,,,819,-553,129,15,-44,9,260,-334,-258,
63680,,,,833,-558,131,2,-43,6,257,-344,-264,
63728,,,,,,,,,,,,,,,,,,,   2.9,
63736,,,,822,-552,128,-9,-57,24,261,-340,-250,
63784,,,,833,-558,124,22,-119,32,258,-338,-249,
63824,,,,,,,,,,,,,,,,,,,   2.8,
63832,,,,843,-555,112,49,-156,56,257,-346,-255,
63880,,,,840,-550,121,53,-165,63,264,-347,-247,
63928,,,,,,,,,,,,,,,,,,,   2.1,
63936,,,,830,-545,113,46,-141,81,254,-346,-253,
63984,,,,839,-571,87,67,-228,67,261,-350,-244,
64024,,,,,,,,,,,,,,,,,,,   1.2,
64032,,,,811,-576,68,113,-255,73,269,-353,-243,
64080,,,,828,-590,44,152,-531,231,273,-358,-225,
64128,,,,,,,,,,,,,,,,,,, 359.7,
64136,,,,805,-593,54,48,-350,133,273,-362,-211,
64184,,,,809,-612,34,39,-331,111,278,-365,-207,
64224,,,,,,,,,,,,,,,,,,, 359.3,
64232,,,,847,-661,-26,42,-520,133,276,-371,-195,
64280,,,,783,-646,-73,7,-399,100,288,-377,-178,
64328,,,,,,,,,,,,,,,,,,, 359.1,
64336,,,,805,-705,-1,336,-665,-11,293,-371,-160,
64384,,,,770,-639,-52,126,-240,48,293,-380,-156,
64424,,,,,,,,,,,,,,,,,,, 357.3,
64432,,,,749,-634,-104,128,-212,69,281,-380,-136,
64480,,,,748,-637,-107,219,-299,63,287,-388,-130,
64528,,,,,,,,,,,,,,,,,,, 355.2,
64536,,,,741,-619,-101,205,-438,147,299,-385,-124,
64584,,,,787,-649,-144,347,-554,108,290,-392,-117,
64624,,,,,,,,,,,,,,,,,,, 352.0,
64632,,,,742,-648,-153,322,-473,49,291,-388,-105,
64680,,,,743,-638,-156,77,-93,-40,296,-388,-99,
64728,,,,,,,,,,,,,,,,,,, 350.6,
64736,,,,756,-646,-134,46,-51,-2,285,-398,-106,
64784,,,,743,-651,-132,-33,76,-27,281,-389,-103,
64824,,,,,,,,,,,,,,,,,,, 350.8,
64832,,,,741,-664,-153,-67,147,-44,282,-391,-105,
64880,,,,741,-659,-149,-27,165,-33,285,-383,-114,
64928,,,,,,,,,,,,,,,,,,, 351.3,
64936,,,,763,-670,-142,-14,184,-44,282,-395,-118,
64984,,,,761,-639,-112,-43,96,0,273,-389,-123,
65024,,,,,,,,,,,,,,,,,,, 351.8,
65032,,,,761,-646,-105,-14,94,-13,275,-391,-127,
65080,,,,758,-645,-100,-67,194,-32,282,-398,-127,
65128,,,,,,,,,,,,,,,,,,, 352.2,
65136,,,,762,-634,-60,-46,153,-21,275,-386,-138,
65184,,,,764,-640,-84,-12,113,-22,275,-385,-138,
65224,,,,,,,,,,,,,,,,,,, 352.5,
65232,,,,764,-635,-82,-47,78,11,279,-388,-156,
65280,,,,773,-634,-77,-23,70,6,279,-386,-139,
65328,,,,,,,,,,,,,,,,,,, 352.9,
65336,,,,769,-631,-77,-19,141,-21,281,-395,-147,
65384,,,,765,-616,-76,-90,207,-35,279,-377,-163,
65424,,,,,,,,,,,,,,,,,,, 353.4,
65432,,,,770,-627,-57,-33,95,-9,275,-380,-162,
65480,,,,785,-625,-53,-45,74,11,279,-382,-165,
65528,,,,,,,,,,,,,,,,,,, 353.9,
65536,,,,783,-629,-51,-38,44,0,279,-388,-166,
65584,,,,777,-624,-38,-33,25,12,276,-379,-168,
65624,,,,,,,,,,,,,,,,,,, 354.3,
65632,,,,769,-625,-37,-20,19,5,273,-380,-162,
65680,,,,779,-627,-49,-14,16,11,285,-385,-171,
65728,,,,,,,,,,,,,,,,,,, 354.4,
65736,,,,778,-627,-38,-6,7,19,272,-382,-172,
65784,,,,786,-627,-36,-15,4,23,278,-389,-165,
65824,,,,,,,,,,,,,,,,,,, 354.5,
65832,,,,781,-624,-39,-21,-4,21,282,-385,-162,
65880,,,,782,-621,-25,-21,15,17,281,-377,-171,
65928,,,,,,,,,,,,,,,,,,, 354.6,
65936,,,,799,-623,-30,-4,18,16,282,-383,-168,
65984,,,,799,-615,-35,1,19,5,275,-379,-172,
66024,,,,,,,,,,,,,,,,,,, 354.6,
66032,,,,783,-609,-17,-13,19,-27,269,-377,-177,
66080,,,,771,-622,-32,4,16,-12,272,-380,-175,
66128,,,,,,,,,,,,,,,,,,, 354.6,
66136,,,,801,-616,-39,-5,28,-7,275,-380,-174,
66184,,,,786,-617,-31,0,8,-18,267,-380,-181,
66224,,,,,,,,,,,,,,,,,,, 354.7,
66232,,,,784,-611,-29,-23,19,-18,264,-380,-178,
66280,,,,791,-620,-26,-7,5,-14,273,-383,-180,
66328,,,,,,,,,,,,,,,,,,, 354.8,
66336,,,,789,-621,-24,-9,4,-19,270,-374,-177,
66384,,,,771,-629,-17,-9,-1,-27,264,-380,-181,
66424,,,,,,,,,,,,,,,,,,, 354.9,
66432,,,,767,-628,-17,-12,3,7,269,-388,-178,
66480,,,,772,-618,-14,-4,9,23,270,-386,-178,
66528,,,,,,,,,,,,,,,,,,, 354.9,
66536,,,,786,-618,-21,-2,4,34,269,-377,-175,
66584,,,,792,-601,-22,-8,3,48,260,-373,-180,
66624,,,,,,,,,,,,,,,,,,, 355.0,
66632,,,,807,-593,-24,-19,21,42,264,-382,-180,
66680,,,,801,-596,-27,-24,14,27,267,-386,-184,
66728,,,,,,,,,,,,,,,,,,, 355.3,
66736,,,,804,-595,-31,-33,20,20,272,-374,-180,
66784,,,,806,-601,-35,-18,11,-8,270,-380,-180,
66824,,,,,,,,,,,,,,,,,,, 355.7,
66832,,,,793,-602,-19,-9,94,-71,261,-377,-187,
66880,,,,784,-616,-19,-14,72,-61,260,-374,-183,
66928,,,,,,,,,,,,,,,,,,, 355.8,
66936,,,,759,-624,5,-51,13,-9,258,-380,-196,
66984,,,,772,-617,17,-63,4,26,270,-382,-192,
67024,,,,,,,,,,,,,,,,,,, 356.4,
67032,,,,785,-608,8,-46,-9,44,255,-377,-196,
67080,,,,790,-610,-20,-19,-20,55,269,-380,-190,
67128,,,,,,,,,,,,,,,,,,, 356.7,
67136,,,,790,-611,-48,-23,-10,63,267,-379,-189,
67184,,,,809,-604,-38,-39,-11,49,279,-368,-192,
67224,,,,,,,,,,,,,,,,,,, 357.4,
67232,,,,802,-602,-35,-49,-35,26,275,-377,-189,
67280,,,,786,-605,-44,-48,-26,16,272,-385,-189,
67328,,,,,,,,,,,,,,,,,,, 358.0,
67336,,,,786,-614,-45,-28,-24,23,273,-377,-180,
67384,,,,787,-611,-38,-28,0,22,272,-371,-180,
67424,,,,,,,,,,,,,,,,,,, 358.3,
67432,,,,783,-625,-42,-10,-7,21,276,-376,-183,
67480,,,,801,-623,-55,2,-16,16,272,-379,-181,
67528,,,,,,,,,,,,,,,,,,, 358.3,
67536,,,,792,-629,-38,23,-16,29,278,-382,-178,
67584,,,,794,-627,-37,42,-33,23,270,-374,-180,
67624,,,,,,,,,,,,,,,,,,, 357.8,
67632,,,,794,-627,-11,6,-9,38,276,-371,-186,
67680,,,,804,-609,3,21,-4,34,273,-374,-190,
67728,,,,,,,,,,,,,,,,,,, 357.0,
67736,,,,813,-614,1,48,9,47,279,-374,-189,
67784,,,,834,-589,20,16,21,51,279,-374,-187,
67824,,,,,,,,,,,,,,,,,,, 356.0,
67832,,,,835,-584,22,72,-16,-4,278,-365,-190,
67880,,,,810,-604,1,70,-4,-48,270,-373,-193,
67928,,,,,,,,,,,,,,,,,,, 354.8,
67936,,,,792,-610,-7,79,-1,-61,266,-374,-195,
67984,,,,751,-628,-6,63,1,-53,267,-379,-201,
68024,,,,,,,,,,,,,,,,,,, 354.1,
68032,,,,749,-627,2,20,28,-22,258,-377,-186,
